Código Único,Nombre de inversión,ARCHIVO_ORIGEN,UBIGEO_DESDE_NOMBRE,UBIGEO_VALIDADO_PMI,UBIGEO_FINAL_VALIDADO,PMI_ENCONTRADO,COINCIDE_NOMBRE_PMI,METODO_EXTRACCION_UBIGEO,CONFIANZA_UBIGEO,ESTADO_UBIGEO,UBIGEOS_CANDIDATOS,OBSERVACION_UBIGEO
2671439.0,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO CONCHACOLLO   DISTRITO DE CHAMACA DE LA PROVINCIA DE CHUMBIVILCAS DEL DEPARTAMENTO DE CUSCO,Cartera_260824-123814.xlsx,,080703,080703,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Distrito CHAMACA DE no encontrado en GPKG | Validado por PMI: CHAMACA
2663252.0,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN CASERIO PILANCONES   DISTRITO DE HUALGAYOC DE LA PROVINCIA DE HUALGAYOC DEL DEPARTAMENTO DE CAJAMARCA,Cartera_260824-123814.xlsx,,150122,,SI,NO,VALIDADO_PMI_POR_CUI,BAJA,REVISAR_CONFLICTO,,Distrito HUALGAYOC DE no encontrado en GPKG | Distrito PMI (MIRAFLORES) no encontrado en nombre de inversión
2706743.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO EN SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICION FINAL , SERVICIO DE ALCANTARILLADO   DISTRITOS DE JULIACA, SAN MIGUEL DE LA PROVINCIA DE SAN ROMAN DEL DEPARTAMENTO DE PUNO",Cartera_260824-123814.xlsx,,150122,,SI,NO,VALIDADO_PMI_POR_CUI,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Distrito PMI (MIRAFLORES) no encontrado en nombre de inversión
2286606.0,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA LOCALIDAD SOLEDAD - SACHAVACA, DISTRITO DE MONZON - HUAMALIES - HUANUCO",Cartera_260824-123814.xlsx,100507,,100507,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100507,Coincidencia exacta y única por nombre
2311139.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO PERLA DE DAGUAS, DISTRITO DE NUEVA CAJAMARCA, PROVINCIA DE RIOJA, DEPARTAMENTO DE SAN MARTIN",Cartera_260824-123814.xlsx,220804,,220804,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220804,Coincidencia exacta y única por nombre
2656700.0,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO EN LA ZONA NORTE DE LA CIUDAD DE CAJAMARCA   DISTRITO DE CAJAMARCA DE LA PROVINCIA DE CAJAMARCA DEL DEPARTAMENTO DE CAJAMARCA,Cartera_260824-123814.xlsx,,060101,060101,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Distrito CAJAMARCA DE no encontrado en GPKG | Validado por PMI: CAJAMARCA
2656903.0,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO EN LA ZONA ESTE DE LA CIUDAD DE CAJAMARCA   DISTRITO DE CAJAMARCA DE LA PROVINCIA DE CAJAMARCA DEL DEPARTAMENTO DE CAJAMARCA,Cartera_260824-123814.xlsx,,060101,060101,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Distrito CAJAMARCA DE no encontrado en GPKG | Validado por PMI: CAJAMARCA
2702568.0,"CONSTRUCCION DE LINEA DE CONDUCCION; EN EL(LA) R-1 CATA CATAS A CÁMARA DE REPARTO COSTA AZUL Y EMPALME EN PP.JJ. 18 DE MAYO  DISTRITO DE ILO, PROVINCIA ILO, DEPARTAMENTO MOQUEGUA",Cartera_260824-123814.xlsx,180301,,180301,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,180301,Coincidencia exacta y única por nombre
2086631.0,MEDIDAS DE RAPIDO IMPACTO DE EMAPA HUACHO CIUDAD DE HUACHO,Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - HUAURA)"
2201831.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO DE LA LOCALIDAD DE AYANCOCHA ALTA , DISTRITO DE SAN RAFAEL - AMBO - HUANUCO",Cartera_260824-123814.xlsx,,100207,100207,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"220206, 100207",Distrito SAN RAFAEL es ambiguo y no se extrajo provincia | Validado por PMI: SAN RAFAEL
2273336.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO PACCHA , DISTRITO DE VINCHOS - HUAMANGA - AYACUCHO",Cartera_260824-123814.xlsx,050114,,050114,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,050114,Coincidencia exacta y única por nombre
2454786.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO E INSTALACIÓN DE LA PLANTA DE TRATAMIENTO DE AGUA PARA LAS ASOCIACIONES CERRO BAUL, ALTO YACANGO, CERRO MEJIA, VILLA YACANGO Y ALTO MARAVILLAS DEL CENTRO POBLADO DE YACANGO DEL DISTRITO DE TORATA - PROVINCIA DE MARISCAL NIETO - DEPARTAMENTO DE MOQUEGUA",Cartera_260824-123814.xlsx,180106,,180106,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,180106,Coincidencia exacta y única por nombre
2526696.0,"ADQUISICION DE TUBERIA; EN EL(LA) JR 20 DE ABRIL CUADRA 7, 8 Y 9 Y JR JUNIN CUADRA 7 Y 8 EN LA LOCALIDAD MOYOBAMBA, DISTRITO DE MOYOBAMBA, PROVINCIA MOYOBAMBA, DEPARTAMENTO SAN MARTIN",Cartera_260824-123814.xlsx,220101,,220101,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220101,Coincidencia exacta y única por nombre
2202923.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO KUSU CHICO , DISTRITO DE EL CENEPA - CONDORCANQUI - AMAZONAS",Cartera_260824-123814.xlsx,010402,,010402,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,010402,Coincidencia exacta y única por nombre
2264128.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SERVICIO DE SANEAMIENTO BASICO DE LA LOCALIDAD DE EL PORVENIR, DISTRITO DE HUACRACHUCO , PROVINCIA DE MARANON - HUANUCO",Cartera_260824-123814.xlsx,100701,,100701,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100701,Coincidencia exacta y única por nombre
2251228.0,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE ALCANTARILLADO DEL CENTRO POBLADO DE MAYAS (EL ALTO), DISTRITO DE CONCHUCOS, PROVINCIA DE PALLASCA, DEPARTAMENTO DE ANCASH",Cartera_260824-123814.xlsx,021503,,021503,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,021503,Coincidencia exacta y única por nombre
2256070.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO DE VAQUERIA, DISTRITO DE HUAMACHUCO , PROVINCIA DE SANCHEZ CARRION - LA LIBERTAD",Cartera_260824-123814.xlsx,130901,,130901,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,130901,Coincidencia exacta y única por nombre
2235533.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA LOCALIDAD DE ALTO CHILAC N 08 , DISTRITO DE HUASMIN - CELENDIN - CAJAMARCA",Cartera_260824-123814.xlsx,060304,,060304,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060304,Coincidencia exacta y única por nombre
2235604.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO DE LA LOCALIDAD DE PEDREGAL DE MATALACAS, DISTRITO DE PACAIPAMPA - AYABACA - PIURA",Cartera_260824-123814.xlsx,200206,,200206,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,200206,Coincidencia exacta y única por nombre
2276144.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE ALCANTARILLADO EN EL CENTRO POBLADO VALPARAISO , DISTRITO DE BAJO BIAVO - BELLAVISTA - SAN MARTIN",Cartera_260824-123814.xlsx,220203,,220203,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220203,Coincidencia exacta y única por nombre
2196728.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA LOCALIDAD DE MACUACO , DISTRITO DE OYOTUN - CHICLAYO - LAMBAYEQUE",Cartera_260824-123814.xlsx,140110,,140110,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,140110,Coincidencia exacta y única por nombre
2305789.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA LOCALIDAD DE CHALLHUANI ALTO , DISTRITO DE ANCO_HUALLO - CHINCHEROS - APURIMAC",Cartera_260824-123814.xlsx,,030602,030602,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: ANCO_HUALLO"
2259053.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO EN LA LOCALIDAD DE EL PALMO ALTO, DISTRITO DE QUEROCOTILLO - CUTERVO - CAJAMARCA",Cartera_260824-123814.xlsx,060607,,060607,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060607,Coincidencia exacta y única por nombre
2257228.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DE SANEAMIENTO DEL CENTRO POBLADO CASGABAMBA , DISTRITO DE SARIN - SANCHEZ CARRION - LA LIBERTAD",Cartera_260824-123814.xlsx,130907,,130907,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,130907,Coincidencia exacta y única por nombre
2375732.0,"AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DE LA CIUDAD DE MAZUKO, DISTRITO DE INAMBARI - PROVINCIA DE TAMBOPATA - DEPARTAMENTO MADRE DE DIOS",Cartera_260824-123814.xlsx,170102,,170102,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,170102,Coincidencia exacta y única por nombre
2202908.0,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD NATIVA DE OVIRI, DISTRITO DE RÍO TAMBO, PROVINCIA DE SATIPO, DEPARTAMENTO DE JUNÍN",Cartera_260824-123814.xlsx,120608,,120608,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120608,Coincidencia exacta y única por nombre
2329710.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA LOCALIDAD DE BOMBOM , DISTRITO DE CHALLABAMBA - PAUCARTAMBO - CUSCO",Cartera_260824-123814.xlsx,081103,,081103,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,081103,Coincidencia exacta y única por nombre
2265601.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DE LA CC.NN DE SEMPAYA , DISTRITO DE TAHUANIA - ATALAYA - UCAYALI",Cartera_260824-123814.xlsx,250203,,250203,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,250203,Coincidencia exacta y única por nombre
2245653.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DE LA CC.NN DE TUPAC AMARU , DISTRITO DE TAHUANIA - ATALAYA - UCAYALI",Cartera_260824-123814.xlsx,250203,,250203,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,250203,Coincidencia exacta y única por nombre
2254117.0,"AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO BÁSICO DEL CENTRO POBLADO  DE YANATILE, DISTRITO SANTA TERESA, PROVINCIA DE LA CONVENCIÓN, DEPARTAMENTO CUSCO",Cartera_260824-123814.xlsx,,080908,080908,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: SANTA TERESA"
2268511.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CASERIO HONOLULU , DISTRITO DE MARIANO DAMASO BERAUN - LEONCIO PRADO - HUANUCO",Cartera_260824-123814.xlsx,100606,,100606,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100606,Coincidencia exacta y única por nombre
2269265.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE EL GUINEAL, DISTRITO DE JEPELACIO, PROVINCIA DE MOYOBAMBA, DEPARTAMENTO DE SAN MARTIN",Cartera_260824-123814.xlsx,220104,,220104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220104,Coincidencia exacta y única por nombre
2546995.0,MEJORAMIENTO Y AMPLIACION DE REDES DE AGUA POTABLE Y ALCANTARILLADO EN EL CERCADO DE LA CIUDAD DE ICA (CUADRANTE: AV. CUTERVO - AV. J.J.  ELIAS - AV. ARENALES - AV. F. L. ARRECHUA - RIO ICA)  DISTRITO DE ICA - PROVINCIA DE ICA - DEPARTAMENTO DE ICA,Cartera_260824-123814.xlsx,110101,,110101,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,110101,Coincidencia exacta y única por nombre
2620553.0,"RENOVACION DE RED DE ALCANTARILLADO Y BUZON; EN EL(LA) SISTEMA DE ALCANTARILLADO EN LA AV. RAMIRO PRIALE ENTRE JR. SANTA ROSA DE LIMA Y AV. LAS BEGONIAS  DISTRITO DE PAITA, PROVINCIA PAITA, DEPARTAMENTO PIURA",Cartera_260824-123814.xlsx,200501,,200501,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,200501,Coincidencia exacta y única por nombre
2257003.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO DEL CENTRO POBLADO DURAN , DISTRITO DE LANCONES - SULLANA - PIURA",Cartera_260824-123814.xlsx,200604,,200604,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,200604,Coincidencia exacta y única por nombre
2651576.0,"CONSTRUCCION DE ESTACION DE BOMBEO DE AGUA Y RESERVORIO; EN EL(LA) SISTEMA DE AGUA POTABLE DE LA LOCALIDAD DE LOS ÓRGANOS Y MÁNCORA  DISTRITO DE MANCORA, PROVINCIA TALARA, DEPARTAMENTO PIURA",Cartera_260824-123814.xlsx,200706,,200706,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,200706,Coincidencia exacta y única por nombre
2656637.0,"ADQUISICION DE EQUIPO DE BOMBEO; EN EL(LA) SISTEMA DE ALCANTARILLADO DE LA EBAR EL CORTIJO AH. MIGUEL CORTES DISTRITO DE CASTILLA, PROVINCIA PIURA, DEPARTAMENTO PIURA",Cartera_260824-123814.xlsx,200104,,200104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,200104,Coincidencia exacta y única por nombre
2707542.0,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO EN RESERVORIO ATARJEA DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE DEL SECTOR ATARJEA  DE CENTRO POBLADO BARRANCA DISTRITO DE BARRANCA DE LA PROVINCIA DE BARRANCA DEL DEPARTAMENTO DE LIMA,Cartera_260824-123814.xlsx,,150201,150201,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Distrito BARRANCA DE no encontrado en GPKG | Validado por PMI: BARRANCA
2542484.0,MEJORAMIENTO Y AMPLIACION DE LAS REDES DE ALCANTARILLADO EN LA PROLONGACION GRAU DEL DISTRITO DE PARCONA - PROVINCIA DE ICA - DEPARTAMENTO DE ICA,Cartera_260824-123814.xlsx,110106,,110106,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,110106,Coincidencia exacta y única por nombre
2285885.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA LOCALIDAD DE CHIMPAYANAMA , DISTRITO DE OCONGATE - QUISPICANCHI - CUSCO",Cartera_260824-123814.xlsx,081210,,081210,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,081210,Coincidencia exacta y única por nombre
2190201.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGÜE EN LA CIUDAD DE MACUSANI, DISTRITO DE MACUSANI, PROVINCIA DE CARABAYA - PUNO",Cartera_260824-123814.xlsx,210301,,210301,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210301,Coincidencia exacta y única por nombre
2650341.0,"RENOVACION DE VALVULA DE CONTROL Y GRIFO CONTRA INCENDIO; CONSTRUCCION DE CÁMARA DE VÁLVULAS; EN EL(LA) SISTEMA DE AGUA POTABLE  REDES DE DISTRIBUCION  DISTRITO DE HUANUCO, PROVINCIA HUANUCO, DEPARTAMENTO HUANUCO",Cartera_260824-123814.xlsx,100101,,100101,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100101,Coincidencia exacta y única por nombre
2330786.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE UNIDADES BÁSICAS DE SANEAMIENTO EN EL CASERIO DE TAHONA ALTA, DISTRITO DE HUALGAYOC - HUALGAYOC - CAJAMARCA",Cartera_260824-123814.xlsx,060703,,060703,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060703,Coincidencia exacta y única por nombre
2472850.0,"CONSTRUCCION DE LÍNEA DE CONDUCCIÓN; EN EL(LA) PTAP BILLINGHURTS Y SISTEMA DE AGUA POTABLE EL TRIUNFO EN LA LOCALIDAD TRIUNFO, DISTRITO DE LAS PIEDRAS, PROVINCIA TAMBOPATA, DEPARTAMENTO MADRE DE DIOS",Cartera_260824-123814.xlsx,170103,,170103,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,170103,Coincidencia exacta y única por nombre
2589176.0,"REPARACION DE LINEA DE CONDUCCION; EN EL(LA) SECTOR DE ALTO ILO, CHALACA,NYLON SAN PEDRO Y ARENAL,  DISTRITO DE ILO, PROVINCIA ILO, DEPARTAMENTO MOQUEGUA",Cartera_260824-123814.xlsx,180301,,180301,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,180301,Coincidencia exacta y única por nombre
2202464.0,"INSTALACION DE LOS SERVICIOS DE AGUA POTABLE, DISPOSICIÓN SANITARIA DE EXCRETAS Y DE AGUAS GRISES DE LA COMUNIDAD NATIVA DE COCHA VERDE, DISTRITO DE IMAZA, PROVINCIA DE BAGUA, DEPARTAMENTO DE AMAZONAS",Cartera_260824-123814.xlsx,010205,,010205,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,010205,Coincidencia exacta y única por nombre
2556742.0,"MEJORAMIENTO Y AMPLIACION DE LA CÁMARAS DE BOMBEO NUEVA ESPERANZA I Y SAN JOAQUÍN EN LA URB. SAN JOAQUÍN,  DISTRITO DE ICA - PROVINCIA DE ICA - DEPARTAMENTO DE ICA",Cartera_260824-123814.xlsx,110101,,110101,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,110101,Coincidencia exacta y única por nombre
2678427.0,"ADQUISICION DE SISTEMA SCADA; EN EL(LA) ÁMBITO DE LA EPS SEDALIB S.A.-  DISTRITO DE TRUJILLO, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD",Cartera_260824-123814.xlsx,130101,,130101,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,130101,Coincidencia exacta y única por nombre
2168156.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO DE LA LOCALIDAD DE CCORIPAMPA , DISTRITO DE CURAHUASI - ABANCAY - APURIMAC",Cartera_260824-123814.xlsx,030104,,030104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,030104,Coincidencia exacta y única por nombre
2461093.0,"CONSTRUCCION DE POZO; EN EL(LA) CAPTACIÓN DE AGUA SUBTERRÁNEA SECTOR LA ATARJEA DISTRITO DE BARRANCA, PROVINCIA BARRANCA, DEPARTAMENTO LIMA",Cartera_260824-123814.xlsx,,150201,150201,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"160701, 150201",Distrito BARRANCA es ambiguo y no se extrajo provincia | Validado por PMI: BARRANCA
2189368.0,"REHABILITACION Y MEJORAMIENTO DE LAS REDES DE AGUA POTABLE, ALCANTARILLADO Y CONEXIONES DOMICILIARIAS DEL AGRUPAMIENTO CESAR VALLEJO, DISTRITO Y PROVINCIA DE ILO, REGION MOQUEGUA",Cartera_260824-123814.xlsx,,180301,180301,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: ILO"
2733989.0,"RENOVACION DE RED PRIMARIA Y RED SECUNDARIA; ADQUISICION DE EQUIPOS ELECTROMECANICOS Y SISTEMA DE CONDUCCION; ADEMÁS DE OTROS ACTIVOS EN EL(LA) CAPTACION PUENTE VIEJO  DISTRITO DE TUMBES, PROVINCIA TUMBES, DEPARTAMENTO TUMBES",Cartera_260824-123814.xlsx,240101,,240101,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,240101,Coincidencia exacta y única por nombre
2516067.0,CREACION DEL SISTEMA SCADA  PARA EL SISTEMA DE DISTRIBUCION DEL SERVICIO DE AGUA POTABLE  DE SEDAPAR S.A. EN 18 DISTRITOS DE LA PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA,Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - AREQUIPA)
2307905.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO EN LA LOCALIDAD DE GRAMALOTILLO , DISTRITO DE SANTA CRUZ - CUTERVO - CAJAMARCA",Cartera_260824-123814.xlsx,,060611,060611,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"021208, 060611, 061301, 110404, 160210",Distrito SANTA CRUZ es ambiguo y no se extrajo provincia | Validado por PMI: SANTA CRUZ
2235801.0,"INSTALACION DE LOS SERVICIOS DE AGUA POTABLE, DISPOSICION SANITARIA DE EXCRETAS Y DE AGUAS GRISES EN LA COMUNIDAD NATIVA DE KUSU KUNCHIN, DISTRITO DE IMAZA, PROVINCIA DE BAGUA, DEPARTAMENTO DE AMAZONAS",Cartera_260824-123814.xlsx,010205,,010205,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,010205,Coincidencia exacta y única por nombre
2289969.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO EN LA LOCALIDAD DE CADMALCA ALTO, DISTRITO DE LAJAS - CHOTA - CAJAMARCA",Cartera_260824-123814.xlsx,060410,,060410,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060410,Coincidencia exacta y única por nombre
2274713.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CENTRO POBLADO DE COARITA , DISTRITO DE PARATIA - LAMPA - PUNO",Cartera_260824-123814.xlsx,210707,,210707,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210707,Coincidencia exacta y única por nombre
2553270.0,MEJORAMIENTO Y AMPLIACION DEL COLECTOR PRINCIPAL DE 800MM DE LA AV. SIETE  DISTRITO DE LOS AQUIJES - PROVINCIA DE ICA - DEPARTAMENTO DE ICA,Cartera_260824-123814.xlsx,110103,,110103,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,110103,Coincidencia exacta y única por nombre
2601955.0,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA LOCALIDAD DE RODEO   DISTRITO DE PUTIS DE LA PROVINCIA DE HUANTA DEL DEPARTAMENTO DE AYACUCHO,Cartera_260824-123814.xlsx,,050413,050413,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Distrito PUTIS DE no encontrado en GPKG | Validado por PMI: PUTIS
2555270.0,"CONSTRUCCION DE CERCO PERIMETRICO; EN EL(LA) EMPRESA PRESTADORA DE SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE BAGUA.  DISTRITO DE BAGUA, PROVINCIA BAGUA, DEPARTAMENTO AMAZONAS",Cartera_260824-123814.xlsx,010201,,010201,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,010201,Coincidencia exacta y única por nombre
2726034.0,"REMODELACION DE GALERIA FILTRANTE; EN EL(LA) CAPTACION SUBTERRANEA DEL RIO PISCO, GALERIA FILTRANTE ALBERTO TOGUCHI,  DISTRITO DE HUMAY, PROVINCIA PISCO, DEPARTAMENTO ICA",Cartera_260824-123814.xlsx,110503,,110503,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,110503,Coincidencia exacta y única por nombre
2307910.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE RUKUS , DISTRITO DE CHUPA - AZANGARO - PUNO",Cartera_260824-123814.xlsx,210206,,210206,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210206,Coincidencia exacta y única por nombre
